writer,score,data,product_name,headline,content,url,rank,search_keyword
이*빈 ,3,2020.09.24,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",생각보다 달지 않더라구요ㅜ,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*연 ,3,2020.06.23,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,예상보다 맛 괜찮네요~,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*선 ,3,2021.03.24,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",사과는 사과인데 사과맛이가 아니남ㅠㅠ,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김민정 ,3,2020.10.07,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,매번 다르네요 크기가 작고 흠과예요,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
이*득 ,3,2021.01.15,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",맛있게생겨서주문했는데별로맛이없네요,맛이좀싱거운듯합니다.,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*준 ,3,2021.04.10,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",단단하고 맛 괜찮은데 너무작아서,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
윤*범 ,3,2020.06.23,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,생각보다는 달지않아요 ㅠ,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
BusyMom ,3,2021.06.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",너무 기대했었나봐요… ㅠㅠ,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
정*숙 ,3,2020.11.05,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"생각보다 상처가 많아요
맛은 좋음",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
배*실 ,3,2020.07.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",괜찮아요,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
chaigom ,3,2020.06.30,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",싸게구매 했어요 잘 먹을께요,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
바우바우 ,3,2020.07.16,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",처음은괜찮아두번째시켰는데맛.시선도너무안좋아요실망,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
Carpediem0 ,3,2020.09.08,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",아삭한 식감만있고 달거나 신맛이 안느껴지네요,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*란 ,3,2020.06.10,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",그럭저럭이요. . .,"보조개만 있는게아니고. . . .ㅠ
배송중에 그렇다기에는 반이상이 멍들어있어요. . .
쭈굴거리는것도 두개. . .
당도는 있는데 아삭함은 별루요.
착즙용으로 먹으려구요.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
윤*령 ,3,2020.12.09,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"처음에 곰곰 보조개 사과를 먹고 그 싱싱함에 그리고 달콤한 맛에

계속 주문하게 만들었습니다. 그래서 자주는 아니더라도 사과를 주문할

때는 꼭 곰곰을 주문했는데 아뿔사 너무 오래 주문을 했나 봅니다.

요번엔 온 사과들의 상태가 그닥 좋지 않았습니다. 사과의 삼분의 일은

어디서 싸움질을 하고 왔는지 멍든 사과들이 있고 또 삼분의 일은 꼭지 부분

이 다 썩은 듯이 까맣게 있고 그나마 삼분의 일은 상태가 괜찮았습니다.

맛도 처음처럼 단게 아니고 좀 밍밍한 맛인거 같습니다.

그냥 다 갈아서 주스로 만들어 마시고 있습니다.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
박*진 ,3,2021.06.21,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",포장지가 뜯겨져 왔어요,포장지가 뜯겨져서 오는 바람에 들고 가다가 사과를 떨어뜨리게 됐네요.. 포장지가 약하면 튼튼한걸로 바꾸면 좋겠습니다,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
Nenenenene ,3,2021.03.26,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"와서 먹으려고 반을 갈랐는데 속이 썩어서 당황했어요.
엄마가 보관사과는 어쩔수 없다고 해서 반품없이 먹습니다.
판매자분도 이걸 어케 알 수 있을까요...ㅠㅠ
잘 먹겠습니다.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
최보금 ,3,2021.05.02,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",복불복..,"품질이 오르락내리락..저번에 시켰을때는 거의 손상없는거 받았는데
이번에는 멍이 너무 많아요.
멀쩡한게 없이 거의 다 물렁물렁ㅠㅠ
이제 이 제품은 안시킬거같아요..",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
버그만 ,3,2020.09.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"제가 쿠팡에서 주기적으로 시켜먹는 상품중에 하나입니다
일단 포장이 약간 터져^^왔고요 쥬스용으로 매번 시키는거지만 이리 상품이 딱맞게?? 온것도 첨이네요
신랑이 이시국에 과일이 있는게 그나마 다행이라며 웃네요 저는 조금 새콤한걸 좋아해요 당도는 기본이면 되지만요 제 생각에 사과는 새콤이랑당도가 반반이젤 맛있거던요 사과는 당도만 좋아도 맛있게 안느껴지거던요 맛은 1~10중 4정도^^ 그래도 쥬스용이라 다행인듯##",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김진선 ,3,2021.04.20,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"봉지가 터져서 왔어요
적량이 다 온건지도 모르겠고
만져보니 푹푹 꺼지고 멍든 사과도 있고....",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
박*식 ,3,2020.10.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"사과 총 13개 왔습니다. 그 중 7개가 멍들고 썩고...
아직 먹어보진 않았지만 맛은 있길 기대합니다... ㅜㅜ
농산물도 쿠팡에서 시키면 신선하고 오히려 더 좋은걸로 배송된대서 사과는 처음 시켜봤는데...
앞으로는 그냥 동네 마트에서 제가 직접 고르고 몇천원 더 주고 살거같아요.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
오*정 ,3,2021.02.28,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",썩은 부분이 많아요.ㅜ,"곰곰제품 믿고 사는편인데
이번엔 실망

대부분의 사과가 속이 조금씩 썩어있어서 도려내고 먹고있습니다.ㅜ

봉지는 전에 다른사과도 터져있더니,
이번에도 봉지가 또 터져서 왔어요.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
정*경 ,3,2020.09.13,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"박스에 담겨 왔는데 많이 굴리셨는지 사과가 온통 멍 투성이네요
세개 깎아봤는데 그중에 제일 양호한게 이정도예요ㅜㅜ
음식은 좀 더 조심히 다루어주셨으면 합니다
맛은 햇사과치고 괜찮아요",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
윤*진 ,3,2020.12.23,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,보조개사과를 감안했지만 박스안에서 터진 상태로 받아 곳곳에 멍이 많이 들었네요 그리고 맛은 싱겁네요,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
강*해 ,3,2020.09.10,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"다 좋은데 오늘 유난히 파손이 많아요
바쁘신건 아는데..요론 제품은 쫌 만 신경 써 주세요
어떻게 던지면 사과 봉지 까지 터지나요??
사과도 멍 다 들고 ㅠㅠ",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
장*숙 ,3,2020.10.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",이런사과는 처음입니다!,"사과가 상하지 않은 것이 없네요
귀찮아서 반품 않고 사과잼 만들어 봐야겠어요!
맛은 달아요!",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
최*진 ,3,2020.10.26,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,믿고 사는 곰곰인데 신선식품은 보고 사야 되나봐요. 몇개 상해서 왔어요.,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
최*정 ,3,2020.07.01,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"로켓프레시 너무 좋아요.
한꺼번에 마트 가지 않고서도 집에서 간단히 받아 볼수 있고
완전 좋아요.
착한 금액에 빠른 배송.까지요.",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
전*선 ,3,2020.11.16,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",큰박스에 달랑 사과만 넣어 보내니 이리구르고저리구름,봉지가 다 터지고 사과는 물캥이도 있고 ㅜㅜ,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*연 ,3,2021.04.18,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,"오늘배송된 사과 두개를 먹었는데
맛이없네요 ㅠ",https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
장*원 ,3,2021.01.07,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",사과에 상처가 많고 포장이 다 터져서 도착했네요,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
조*식 ,3,2021.06.30,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
고*화 ,3,2021.06.30,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*심 ,3,2021.06.27,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*수 ,3,2021.06.27,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*선 ,3,2021.06.27,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*선 ,3,2021.06.27,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*선 ,3,2021.06.27,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
강*이 ,3,2021.06.26,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
JaneG ,3,2021.06.26,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
류*영 ,3,2021.06.22,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
류*영 ,3,2021.06.22,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
류*영 ,3,2021.06.22,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
류*영 ,3,2021.06.22,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
임*순 ,3,2021.06.22,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*희 ,3,2021.06.19,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*현 ,3,2021.06.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
마녀사람 ,3,2021.06.14,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
양*모 ,3,2021.06.13,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
양*모 ,3,2021.06.13,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
이*희 ,3,2021.06.07,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*경 ,3,2021.06.06,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
초코짱 ,3,2021.06.06,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
한*명 ,3,2021.06.05,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
윤*영 ,3,2021.06.03,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김* ,3,2021.06.01,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
장*호 ,3,2021.05.31,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
박*주 ,3,2021.05.31,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
남*화 ,3,2021.05.30,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
송*순 ,3,2021.05.29,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*신 ,3,2021.05.29,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
커피할꼬양 ,3,2021.05.26,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
조*정 ,3,2021.05.24,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
김*호 ,3,2021.05.23,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
주*나 ,3,2021.05.21,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
전*주 ,3,2021.05.20,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
박*연 ,3,2021.05.19,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
백*기 ,3,2021.05.18,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
이*정 ,3,2021.05.15,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
쭈국 ,3,2021.05.15,"곰곰 맛있는 보조개 알뜰사과, 2.5kg, 1봉",,,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324,1,사과
